"date","temp","rhum","wdsp","vis","elpower","houtemp","s.rain","s.sun"
2018-09-28,6.28421052631579,83.5263157894737,5.73684210526316,41052.6315789474,278.473684210526,17.2684210526316,0,6.3
2018-09-29,9.47692307692308,73.6153846153846,7.61538461538461,35000,187.461538461538,16.5692307692308,0,5
2018-09-30,9.59411764705882,75.1764705882353,12.7058823529412,27823.5294117647,485.823529411765,16.3235294117647,0,1.6
2018-10-01,9.30526315789474,78.6315789473684,11.0526315789474,31473.6842105263,362.894736842105,16.6526315789474,0,3.3
2018-10-02,13.6823529411765,91.4117647058823,14.4705882352941,17705.8823529412,158.764705882353,17.0352941176471,0.3,0.6
2018-10-03,13.3416666666667,88.125,7.25,22916.6666666667,186.958333333333,16.9666666666667,0.4,0.4
2018-10-04,13.65,87.9583333333333,6.625,21875,413.75,17.8083333333333,3.8,0.6
2018-10-05,8.875,82.125,7.66666666666667,21708.3333333333,354.416666666667,17.7291666666667,7.7,0.8
2018-10-06,6.91666666666667,75.625,8.875,40000,194.666666666667,17.425,0,7.4
2018-10-07,9.81666666666667,73.375,9.79166666666667,42291.6666666667,288.291666666667,16.3,0,0.6
2018-10-08,13.9291666666667,75.4166666666667,12.7083333333333,38958.3333333333,312.958333333333,16.7541666666667,0,0.3
2018-10-09,14.725,71.2083333333333,14.5833333333333,38125,276.333333333333,17.4958333333333,0,9.3
2018-10-10,15.2375,80.9583333333333,10.2083333333333,23583.3333333333,221.708333333333,18.8291666666667,0.2,9.6
2018-10-11,13.1666666666667,81.2083333333333,9.83333333333333,27000,166.416666666667,18.9916666666667,0.9,2.4
2018-10-12,13.6375,77.5833333333333,14.7083333333333,24208.3333333333,350.958333333333,18.0666666666667,5.6,0.3
2018-10-13,11.3391304347826,93.6086956521739,6.82608695652174,13913.0434782609,379.086956521739,17.9521739130435,18.9,0
2018-10-14,7.4625,82.5416666666667,5.20833333333333,47083.3333333333,381.5,17.975,0.1,7.5
2018-10-15,7.1375,84.125,4.95833333333333,42916.6666666667,241.875,17.7416666666667,0,8.4
2018-10-16,11,82.625,6.91666666666667,33958.3333333333,258.75,17.2208333333333,0,2.6
2018-10-17,8.90833333333333,81.4166666666667,8.20833333333333,32375,248.916666666667,17.5791666666667,0,4
2018-10-18,6.04583333333333,83.4166666666667,4.29166666666667,37333.3333333333,286.208333333333,17.1333333333333,0,9.1
2018-10-19,10.3708333333333,81.0416666666667,5,35625,538.208333333333,16.8458333333333,0,2.3
2018-10-20,13.9625,77.7083333333333,6.25,38541.6666666667,328.083333333333,17.0208333333333,0,4.6
2018-10-21,11.75,83.9166666666667,9.83333333333333,30583.3333333333,328.625,17.7375,0.7,3.5
2018-10-22,7.675,80.9583333333333,9.875,39791.6666666667,451.333333333333,17,0,8.9
2018-10-23,9.70833333333333,85.2083333333333,15.875,26458.3333333333,164.083333333333,16.675,0,2.6
